Subject,Stat_Eff_AUC,Stat_SWP_AUC,Stat_Clust_AUC,Stat_Stre_AUC,Stat_Betw_AUC,Stat_Part_AUC,Dyn_EffVar_AUC,Dyn_MeanBOLD_Var,Dyn_MeanEdge_Var
Subj_27,-0.2714447285668823,0.9480187819996028,-1.350396281669974,-0.7843458947017149,1.4060563402826889,0.06277078909740232,-0.994025907949011,0.5206760171525464,0.31731997214060126
Subj_28,-0.33521543509690177,1.5579845774088255,-0.23647446148753906,-0.6587106650302548,1.9108892181184216,-0.980726021432264,-1.127595983071792,-0.13564067629413187,-0.5023031585884441
Subj_29,0.11419367196815416,0.26236590810776317,0.2454207069481714,0.01995517438645852,-0.45172865015281405,0.38275251859149967,0.08444805142569098,-0.10756091233716794,0.26433639469204495
Subj_30,-1.2615178735771388,0.661960274772517,-1.152443014531396,-1.0693062496639754,0.7932565376404843,-2.0816095548069167,-0.6129952899356694,-1.216660394473468,-0.8597867576830828
Subj_31,2.2805491639475948,-2.772199253615932,2.6897920117800944,2.4909929382636022,-0.9805242619231511,0.12094415664088184,1.786727171652668,1.8745540524860844,2.0982382623861193
Subj_32,-0.6256555499905845,1.034955018248681,-0.4209663027321255,-0.8293578914310236,-0.05270874351144959,-0.10125578965163903,-0.3129013001801127,-0.9067027471255729,-0.45408248898657344
Subj_33,-0.27568559031818507,0.792685527415074,-1.3941901945500101,-0.5438911476798212,-0.2745659655576599,1.2445325735886177,-0.7641808251972662,-0.2986795278887527,-0.0908312721945388
Subj_34,0.5519116215878891,-0.39192063508526986,0.9272383511782333,0.6219913532199569,-1.5754193251647823,-1.3423773585871985,1.567962201107256,0.22809808387589597,0.7352513621347591
Subj_35,-0.5238229474239999,0.7299309503412754,-0.5381640549056736,-0.6941767488357538,-0.5125778396946143,-0.05190052320278228,-1.0741075456838673,-0.9097452773318603,-1.2203840582836523
Subj_36,-0.7193174086169577,0.2857459433925477,-0.28042778494883847,-0.6752718278441622,-0.8605759701493818,0.658705764833015,0.526061468405555,-0.26133972602700567,-0.019841761147230248
Subj_37,0.6634297940691344,0.2045878754868683,-0.5582453106045095,0.3933676234463042,-1.1260507528406012,0.9016073847209247,0.6063405534479755,0.9701776826527369,1.1344482867941152
Subj_38,-0.903121246037749,0.625609305084055,-0.6746846178785201,-0.6691368895183138,-0.48471106483808263,-0.012938843229527852,-0.5358669099109226,-1.4246693266781216,-1.232546489710767
Subj_39,0.08716119722287803,0.006275622456968924,-1.1750254469802455,-0.06214974850813521,-1.3952949543529891,1.0008062032932428,0.28169851768523946,0.5274176779399922,0.17424809551549775
Subj_40,-0.19324172566563452,0.8652713430282017,-0.06668183018753458,-0.4293310690240098,1.1626595821154877,0.1560783926367637,-0.8782987184724141,1.0682215512175488,-0.226109111403889
Subj_41,0.012055737371189921,-0.09431401119723071,0.29934404940674597,0.024541811352617602,0.3527730239662125,0.6271723643809092,0.006538823267516526,-0.3205643283660987,0.17665967123744625
Subj_42,0.7414631695976905,-0.1317789445863891,1.0299597597243269,0.6590041749572608,-0.5745040060424655,0.21694340144799695,0.5647863574858532,1.036713187305985,0.987397439204166
Subj_43,0.2906913316590846,-0.8376280434100785,-0.1304362194261907,0.41379550583532554,-1.2013045071633124,0.6412816580742453,0.19241606121780758,0.5150061461043337,0.5837130012237863
Subj_44,2.0296541546993967,-2.7803985557891355,2.0743833570395616,2.7293948958419163,-2.18835374990774,0.6563999029333674,1.3380586011544964,0.29695282504638015,0.5884653245756956
Subj_45,0.7530686276295443,-0.5966876877588325,1.1151923968199355,0.8131808745758339,-1.1789572384377844,0.07231049036200389,0.443053089675337,0.5911699109040662,0.5243761130104257
Subj_46,-0.3294664295756402,-0.017379768471183873,0.6993636984583117,-0.30313916207781494,1.5362359117139301,-0.3547784574687033,-0.9383749052972116,-0.5767032891937335,-0.32664526751422
Subj_47,-1.8340193512845029,0.3767796416588115,-1.6436318384581121,-1.3914404919559915,-0.09753790306326261,-0.18584284320545585,-1.310156905013107,-1.3272660896664707,-1.7247352592265228
Subj_48,-0.8856547369152723,0.11888079131293768,-1.934593700119994,-0.6903409893372251,0.015140795269675706,-0.9519357685067633,-0.6655128719539892,-1.0068404100188235,-1.5269491297430091
Subj_49,1.0548965103596157,-0.5676706075826723,0.5534619372582139,0.8865012583862734,0.1773604266808896,0.40777701360355967,0.8701829973158168,1.5309726420217553,1.2439520745210555
Subj_50,1.6537945449948535,-0.7499278528904934,1.0943964863134708,1.4317502999755476,-0.8137274790862239,0.5067161015945176,1.9019610589245721,2.0378916149808615,2.465471209820614
Subj_51,-0.5372004544051842,0.9351347231670386,-0.8284881806844332,-0.7442542759843811,1.158217052790533,-1.409673181231076,-0.8561328904651031,0.15657279211063388,-0.19216309854285515
Subj_52,-0.773902031337255,0.7476460573364255,-0.011886463867620635,-0.7192696975015933,1.3658043321565874,0.1578452460975955,-1.0254588765988315,-0.7819834315715054,-0.7217003601449036
Subj_53,-0.49894749135452277,0.8469230129347768,-0.49382144419135826,-0.6544113358217222,1.142870133304326,0.1435306822957161,-1.026289164153017,0.372414901033486,-0.5003526742787843
Subj_54,-0.6158549221213375,1.2804004705227852,-0.8297216713175269,-0.9558075856905709,1.0213063763214825,-0.4741975557426373,-1.0671460032912716,0.16369112922186096,-0.2845140341587187
Subj_55,-0.9445295136894514,0.7679761043364489,-1.774175725562078,-1.0059057400300977,1.698320921024391,0.17179346987464675,-1.0247608317655905,-0.352943462731888,-0.6883753277518715
Subj_56,-0.9522002752957427,1.188315712347683,-0.9095948885604777,-0.9858523457240229,1.5912963509232132,-1.224109168704102,-0.5092853414764977,-0.6799126019093279,-0.7726814680644143
Subj_57,0.6497403991388022,-0.4643324193230429,1.0815625064680143,0.6267761712853833,-0.5549838014328158,-0.1940746812358966,0.5082081367906666,0.07902443653471589,1.0171318347560956
Subj_58,-0.1419727867159446,0.7587749962284748,0.15180789167476175,-0.3213452370726394,0.8935500027038509,0.3937707057049249,-0.6623945281067323,-0.2272913801216764,0.04990753876065968
Subj_59,-0.8397343420163587,0.8800922618113467,-0.6939586407302636,-0.8422041808530247,0.1140880393254777,-1.6605421659958068,-0.06460366303060927,-0.7097292100624722,-0.6020419777037221
Subj_60,-1.3622521388942446,1.104683469233785,-1.3345433773600988,-1.2170114618255412,-0.1684837501617799,0.3497934615936052,-1.3346618268455857,-0.3425374270340564,-1.6265777762190974
Subj_61,2.265206378013397,-1.530532634878298,2.0637653295879868,2.168567099494077,-0.7690329416351677,0.31880342509393034,2.3874706993399952,0.8003633539423508,2.147702665045879
Subj_62,1.8296527238080484,-0.9675200300029483,0.2401939798875713,1.6195618038692556,-1.3977181521666047,0.7740610506214985,1.410941878429026,2.911082754706584,2.2533745139874446
Subj_63,0.12428472846412805,-0.5613782928138955,1.3159163870773243,0.31195615340903066,0.2845196188828224,-1.7443228788824476,0.3781942346558756,-0.49427974628510774,0.32497377915565634
Subj_64,-0.38577561942050903,0.865459384982858,0.43474135920848733,-0.47083709594313733,0.5530907098914319,0.12180470321778238,-0.3487468706181241,0.14846626673852056,-0.07014264206815969
Subj_65,-1.424419650132132,0.9499894966365926,-0.9062940789462447,-1.2989292222388318,0.3133287484446501,0.4665236750522423,-1.0033724614935817,-1.2814731450673351,-0.8072150059046561
Subj_66,0.3001228772275924,-0.16549133124745202,0.17408220872277744,0.18788883858275257,-1.027641997187819,1.6653719267205676,0.6404967594694102,0.10870671871703266,0.8778149524893466
Subj_67,-0.1246383183372035,-0.4681382514431236,0.774330919709834,0.09163747693267589,1.8520593600879662,-3.641084122280711,-0.7325429401573523,-0.18931282539167482,-0.6278421042075223
Subj_68,0.4045196723709744,-0.49468852544484565,1.565259320153059,0.4663026035480718,0.38764014806206537,0.258118440700271,0.20652082492727794,0.03126450883833933,0.3560309299571225
Subj_69,0.42342468966948044,0.5690315926769632,0.09487419267664716,0.13240680793865478,0.3484651167420147,1.2041341916466755,0.070973877396147,1.6993262932172375,1.2528775501598617
Subj_70,0.5352466054143609,0.023973286340805762,1.1621925429135187,0.4316600891297413,-0.894096873237674,-0.8680235379128428,0.4035376602334981,-0.02458315738108599,0.6015803012533221
Subj_71,0.47653578071854014,-0.8028910343969303,0.7818861019756433,0.6660217434822403,-1.7766793657952957,0.3331265941437174,1.741671552171856,0.25473689650947207,0.6054900058461496
Subj_72,-1.0514019825754501,1.2355199485311548,-1.0763904081705444,-1.0523958289571587,0.7655243848847094,0.03997198322416971,-1.2174216750534192,-1.2321285466522154,-0.9875123255402856
